user_id,purchase,pay_dt,media_source
c431edb0,0.99,2021-10-14,Facebook Ads
c4360d6f,0.99,2021-10-28,Facebook Ads
c4360d6f,0.99,2021-10-26,Facebook Ads
c4360d6f,0.99,2021-10-27,Facebook Ads
c43693a4,0.99,2021-10-26,Google Adwords
c43693a4,0.99,2021-10-26,Google Adwords
c4593e80,0.99,2021-10-19,Google Adwords
c4735df4,0.99,2021-10-21,Google Adwords
c4d67ff7,0.99,2021-10-28,Facebook Ads
c4ea6e66,2.99,2021-10-04,Facebook Ads
c4ea6e66,0.99,2021-10-04,Facebook Ads
c4f3947f,0.99,2021-10-21,Google Adwords
c516980f,0.99,2021-10-13,Facebook Ads
c516980f,9.99,2021-10-13,Facebook Ads
c5425c13,0.99,2021-10-22,Facebook Ads
c5425c13,0.99,2021-10-22,Facebook Ads
c5489bbc,0.99,2021-10-01,Facebook Ads
c5489bbc,0.99,2021-10-01,Facebook Ads
c56e05b2,0.99,2021-10-02,Facebook Ads
c59d63fe,0.99,2021-10-19,Google Adwords
c5b5e417,0.99,2021-10-14,Google Adwords
c5c4126b,0.99,2021-10-14,Facebook Ads
c5c87b78,0.99,2021-10-13,Google Adwords
c5ca6de1,0.99,2021-10-25,Facebook Ads
c5ca6de1,0.99,2021-10-25,Facebook Ads
c5ef7757,0.99,2021-10-20,Facebook Ads
c5ef7757,0.99,2021-10-19,Facebook Ads
c5ef7757,0.99,2021-10-15,Facebook Ads
c5ef7757,0.99,2021-10-18,Facebook Ads
c60d0bc4,0.99,2021-10-23,Google Adwords
c60d0bc4,2.99,2021-10-24,Google Adwords
c6206d02,0.99,2021-10-10,Google Adwords
c6206d02,0.99,2021-10-13,Google Adwords
c62521d5,4.99,2021-10-31,Facebook Ads
c62521d5,2.99,2021-10-31,Facebook Ads
c6333321,0.99,2021-10-07,Google Adwords
c6333321,2.99,2021-10-07,Google Adwords
c6787fe8,0.99,2021-10-14,Facebook Ads
c6787fe8,0.99,2021-10-11,Facebook Ads
c6787fe8,0.99,2021-10-06,Facebook Ads
c678a81a,0.99,2021-10-06,Facebook Ads
c678a81a,2.99,2021-10-06,Facebook Ads
c67f49ee,0.99,2021-10-14,Facebook Ads
c67f49ee,0.99,2021-10-14,Facebook Ads
c6b0d584,0.99,2021-10-22,Facebook Ads
c6bfa02e,0.99,2021-10-10,Google Adwords
c6bfa02e,0.99,2021-10-10,Google Adwords
c6bfa02e,0.99,2021-10-10,Google Adwords
c6cc8200,0.99,2021-10-14,Facebook Ads
c6cc8200,2.99,2021-10-14,Facebook Ads
c6d3177a,0.99,2021-10-05,Facebook Ads
c6d3177a,0.99,2021-10-05,Facebook Ads
c6f5be10,0.99,2021-10-20,Facebook Ads
c6fcaae2,0.99,2021-10-11,Facebook Ads
c700df6c,0.99,2021-10-28,Facebook Ads
c700df6c,0.99,2021-10-27,Facebook Ads
c7059284,0.99,2021-10-02,Facebook Ads
c7538730,0.99,2021-10-27,Facebook Ads
c763076b,0.99,2021-10-08,Facebook Ads
c763076b,0.99,2021-10-08,Facebook Ads
c7660916,0.99,2021-10-31,Facebook Ads
c7660916,0.99,2021-10-31,Facebook Ads
c76a3dac,0.99,2021-10-24,Facebook Ads
c76a3dac,0.99,2021-10-27,Facebook Ads
c77e3f1c,0.99,2021-10-14,Facebook Ads
c77e3f1c,0.99,2021-10-14,Facebook Ads
c77e3f1c,0.99,2021-10-14,Facebook Ads
c7a39c71,0.99,2021-10-19,Google Adwords
c7ab7d8f,0.99,2021-10-16,Google Adwords
c7ab7d8f,0.99,2021-10-16,Google Adwords
c7ab7d8f,2.99,2021-10-16,Google Adwords
c7bd4ad4,2.99,2021-10-21,Google Adwords
c7bd4ad4,0.99,2021-10-21,Google Adwords
c7bd4ad4,0.99,2021-10-23,Google Adwords
c7bd4ad4,0.99,2021-10-21,Google Adwords
c7d4b70f,0.99,2021-10-08,Facebook Ads
c7d4b70f,0.99,2021-10-08,Facebook Ads
c7d4b70f,0.99,2021-10-08,Facebook Ads
c7d4b70f,0.99,2021-10-08,Facebook Ads
c7e473fd,0.99,2021-10-25,Google Adwords
c7e473fd,0.99,2021-10-15,Google Adwords
c7e473fd,0.99,2021-10-20,Google Adwords
c7f4439c,0.99,2021-10-20,Facebook Ads
c805e04e,0.99,2021-10-08,Google Adwords
c80d6588,0.99,2021-10-05,Facebook Ads
c80d6588,0.99,2021-10-05,Facebook Ads
c80d6588,0.99,2021-10-11,Facebook Ads
c80d6588,4.99,2021-10-08,Facebook Ads
c829f201,0.99,2021-10-24,Facebook Ads
c83b56a7,0.99,2021-10-20,organic
c83b56a7,0.99,2021-10-19,organic
c846c617,2.99,2021-10-21,Google Adwords
c85bf557,0.99,2021-10-29,Facebook Ads
c878eec4,0.99,2021-10-19,Facebook Ads
c880abf7,0.99,2021-10-01,Facebook Ads
c880abf7,0.99,2021-10-01,Facebook Ads
c880abf7,0.99,2021-10-01,Facebook Ads
c88b6dc3,0.99,2021-10-29,Facebook Ads
c88b6dc3,0.99,2021-10-30,Facebook Ads
c8c82d43,0.99,2021-10-04,Facebook Ads
c8c82d43,0.99,2021-10-04,Facebook Ads
c8c82d43,0.99,2021-10-04,Facebook Ads
c8ca4db5,0.99,2021-10-10,Facebook Ads
c8ca4db5,4.99,2021-10-12,Facebook Ads
c8ef9f54,0.99,2021-10-20,Facebook Ads
c91103b1,0.99,2021-10-29,Facebook Ads
c91860fb,0.99,2021-11-01,Google Adwords
c9218efd,0.99,2021-10-23,Google Adwords
c94cfdc0,0.99,2021-11-12,Facebook Ads
c94cfdc0,2.99,2021-11-18,Facebook Ads
c9554460,0.99,2021-10-08,Facebook Ads
c9554460,4.99,2021-10-08,Facebook Ads
c962fc5e,0.99,2021-11-06,Google Adwords
c962fc5e,0.99,2021-11-21,Google Adwords
c96cbd6b,2.99,2021-10-11,Facebook Ads
c96cbd6b,0.99,2021-10-11,Facebook Ads
c97e30ad,0.99,2021-10-04,Google Adwords
c9ad348c,2.99,2021-10-16,Facebook Ads
c9ad348c,0.99,2021-10-15,Facebook Ads
c9cdf331,0.99,2021-10-07,Facebook Ads
c9cdf331,2.99,2021-10-08,Facebook Ads
ca235d14,2.99,2021-10-26,organic
ca63a7d4,0.99,2021-10-31,Google Adwords
ca932db8,0.99,2021-10-18,Google Adwords
ca932db8,0.99,2021-10-13,Google Adwords
ca956766,2.99,2021-10-28,Google Adwords
ca956766,0.99,2021-10-28,Google Adwords
ca956766,0.99,2021-10-28,Google Adwords
ca99ed60,0.99,2021-10-09,Google Adwords
cacc3b5a,0.99,2021-10-23,Facebook Ads
caed4dfd,0.99,2021-10-06,Google Adwords
caed4dfd,0.99,2021-10-06,Google Adwords
cafd78f7,0.99,2021-10-27,Google Adwords
cafd78f7,0.99,2021-10-27,Google Adwords
cb155713,0.99,2021-10-07,Facebook Ads
cb183580,0.99,2021-10-04,Facebook Ads
cb183580,2.99,2021-10-04,Facebook Ads
cb2fcfdf,0.99,2021-10-10,Facebook Ads
cb355ceb,2.99,2021-10-30,organic
cb355ceb,4.99,2021-10-30,organic
cb451488,0.99,2021-10-16,Facebook Ads
cb6aab1c,0.99,2021-10-29,Google Adwords
cb7e6866,0.99,2021-10-18,Facebook Ads
cb7e6866,0.99,2021-10-21,Facebook Ads
cb7e6866,0.99,2021-10-15,Facebook Ads
cb7eda71,0.99,2021-10-10,Google Adwords
cb8e09b5,0.99,2021-10-17,Google Adwords
cb8e09b5,0.99,2021-10-17,Google Adwords
cb98e795,0.99,2021-10-05,Facebook Ads
cb9be176,0.99,2021-10-08,Google Adwords
cbd87c14,2.99,2021-10-28,Google Adwords
cbfaaf1d,0.99,2021-10-29,Facebook Ads
cc3657e3,0.99,2021-10-01,Facebook Ads
cc3657e3,0.99,2021-10-01,Facebook Ads
cc4b316a,0.99,2021-10-06,Google Adwords
cc4b316a,2.99,2021-10-05,Google Adwords
cc4b316a,0.99,2021-10-06,Google Adwords
cc4b316a,0.99,2021-10-05,Google Adwords
cc4b316a,2.99,2021-10-06,Google Adwords
cc4eaf9e,0.99,2021-10-09,Google Adwords
cc584df2,0.99,2021-10-17,organic
cc748732,0.99,2021-10-18,Google Adwords
cc8595d6,2.99,2021-10-24,Google Adwords
cc8e8b05,0.99,2021-10-16,organic
cc8e8b05,0.99,2021-10-16,organic
cca3b30f,4.99,2021-10-15,Facebook Ads
cca3b30f,0.99,2021-10-16,Facebook Ads
ccb98bcb,0.99,2021-10-05,Facebook Ads
ccb98bcb,0.99,2021-10-05,Facebook Ads
cce5ef3b,9.99,2021-10-08,Facebook Ads
cce80d44,0.99,2021-10-30,Facebook Ads
cd08fa2d,0.99,2021-10-10,Facebook Ads
cd08fa2d,0.99,2021-10-10,Facebook Ads
cd08fa2d,0.99,2021-10-10,Facebook Ads
cd08fa2d,2.99,2021-10-10,Facebook Ads
cd08fa2d,0.99,2021-10-10,Facebook Ads
cd08fa2d,4.99,2021-10-10,Facebook Ads
cd08fa2d,0.99,2021-10-10,Facebook Ads
cd25e894,0.99,2021-10-27,Facebook Ads
cd3cbebf,0.99,2021-10-21,Google Adwords
cd3cbebf,0.99,2021-10-21,Google Adwords
cd5a1ecf,0.99,2021-10-18,Facebook Ads
cd5a1ecf,0.99,2021-10-18,Facebook Ads
cd76b08b,4.99,2021-10-28,Facebook Ads
cd76b08b,0.99,2021-10-28,Facebook Ads
cd7ec604,0.99,2021-10-08,Google Adwords
cd9a12fd,0.99,2021-10-27,Google Adwords
cd9a12fd,0.99,2021-10-26,Google Adwords
cd9f3bdf,0.99,2021-10-01,Google Adwords
cdcca6bf,0.99,2021-10-12,Google Adwords
cdcca6bf,0.99,2021-10-12,Google Adwords
cdcca6bf,0.99,2021-10-12,Google Adwords
ce0638d1,0.99,2021-10-21,Google Adwords
ce138906,0.99,2021-10-04,Google Adwords
ce138906,0.99,2021-10-04,Google Adwords
ce138906,0.99,2021-10-04,Google Adwords
ce138906,0.99,2021-10-04,Google Adwords
ce1b7b85,0.99,2021-10-02,Google Adwords
ce1b7b85,0.99,2021-10-02,Google Adwords
ce324278,0.99,2021-10-05,Google Adwords
ce324278,0.99,2021-10-07,Google Adwords
ce35643e,0.99,2021-10-03,Google Adwords
ce35643e,2.99,2021-10-02,Google Adwords
ce5a0511,0.99,2021-10-27,Google Adwords
ce5a0511,0.99,2021-10-27,Google Adwords
ce6c267d,0.99,2021-10-20,Facebook Ads
ce6c267d,0.99,2021-10-20,Facebook Ads
ce6dee73,0.99,2021-10-06,Google Adwords
ce6dee73,0.99,2021-10-08,Google Adwords
ce6dee73,9.99,2021-10-07,Google Adwords
ce6f9f88,0.99,2021-10-21,Google Adwords
ce6f9f88,0.99,2021-10-21,Google Adwords
ce8f830e,0.99,2021-10-13,Google Adwords
ce8f830e,0.99,2021-10-13,Google Adwords
ce8f830e,0.99,2021-10-13,Google Adwords
ce8f830e,0.99,2021-10-13,Google Adwords
cecb91d4,0.99,2021-10-03,Google Adwords
cecb91d4,0.99,2021-10-03,Google Adwords
ced507c9,0.99,2021-10-14,Facebook Ads
cedc787e,0.99,2021-10-14,Google Adwords
cedc787e,4.99,2021-10-14,Google Adwords
cee65960,0.99,2021-10-11,Facebook Ads
cee65960,0.99,2021-10-11,Facebook Ads
cee65960,0.99,2021-10-11,Facebook Ads
cee65960,0.99,2021-10-11,Facebook Ads
cee65960,0.99,2021-10-11,Facebook Ads
cee7ea5f,0.99,2021-10-24,Facebook Ads
cee7ea5f,0.99,2021-10-24,Facebook Ads
cf0af9ee,0.99,2021-10-16,Google Adwords
cf1f0fa7,0.99,2021-10-17,Google Adwords
cf1f0fa7,0.99,2021-10-18,Google Adwords
cf30e597,0.99,2021-10-13,Google Adwords
cf7bcfab,0.99,2021-10-07,Facebook Ads
cf98826d,0.99,2021-10-26,organic
cfbcef11,0.99,2021-10-21,Google Adwords
cfbcef11,0.99,2021-10-21,Google Adwords
cfc827a0,0.99,2021-10-27,Google Adwords
cfc827a0,0.99,2021-10-27,Google Adwords
cfd18be5,0.99,2021-10-13,Google Adwords
cfd2d915,0.99,2021-10-23,Google Adwords
cfec5c17,0.99,2021-10-02,Facebook Ads
d0004dab,0.99,2021-10-15,Facebook Ads
d0004dab,0.99,2021-10-15,Facebook Ads
d0004dab,0.99,2021-10-16,Facebook Ads
d0139203,0.99,2021-10-06,Facebook Ads
d022b068,0.99,2021-10-12,Facebook Ads
d0442109,0.99,2021-10-03,Facebook Ads
d064c106,0.99,2021-10-08,Google Adwords
d0793d32,0.99,2021-10-11,Facebook Ads
d0bd0665,0.99,2021-10-19,Facebook Ads
d0bd0665,0.99,2021-10-19,Facebook Ads
d0ede6e1,0.99,2021-10-03,Facebook Ads
d0f04728,2.99,2021-10-07,Facebook Ads
d0f04728,0.99,2021-10-05,Facebook Ads
d0f04728,0.99,2021-10-05,Facebook Ads
d0f04728,0.99,2021-10-07,Facebook Ads
d0f2bd30,0.99,2021-10-21,Facebook Ads
d11401b7,0.99,2021-10-16,Facebook Ads
d132a5d9,0.99,2021-10-12,Google Adwords
d132a5d9,0.99,2021-10-18,Google Adwords
d132a5d9,0.99,2021-10-13,Google Adwords
d153990e,0.99,2021-10-20,Facebook Ads
d154245f,0.99,2021-10-31,organic
d180a73d,0.99,2021-10-01,Google Adwords
d180a73d,0.99,2021-10-01,Google Adwords
d18ac670,9.99,2021-10-28,Google Adwords
d18fa1dd,0.99,2021-10-28,Facebook Ads
d19765b8,0.99,2021-10-23,Google Adwords
d1dc0b73,0.99,2021-10-20,Facebook Ads
d1dc0b73,0.99,2021-10-17,Facebook Ads
d1dc0b73,0.99,2021-10-27,Facebook Ads
d1e40a63,0.99,2021-11-03,Facebook Ads
d1f2080a,0.99,2021-10-16,Facebook Ads
d1f2946f,0.99,2021-10-03,Google Adwords
d1f2946f,0.99,2021-10-03,Google Adwords
d1f9ef50,0.99,2021-10-27,Google Adwords
d21a4d19,0.99,2021-10-01,Google Adwords
d21a4d19,0.99,2021-10-01,Google Adwords
d22f7fc7,0.99,2021-10-12,Facebook Ads
d22f7fc7,0.99,2021-10-14,Facebook Ads
d22f7fc7,0.99,2021-10-12,Facebook Ads
d22f7fc7,4.99,2021-10-14,Facebook Ads
d22f7fc7,0.99,2021-10-13,Facebook Ads
d2716a58,0.99,2021-10-12,Facebook Ads
d2716a58,0.99,2021-10-12,Facebook Ads
d2863dcd,0.99,2021-10-14,Facebook Ads
d2863dcd,0.99,2021-10-14,Facebook Ads
d2863dcd,0.99,2021-10-14,Facebook Ads
d2863dcd,0.99,2021-10-14,Facebook Ads
d286788b,4.99,2021-10-03,Facebook Ads
d2888b03,0.99,2021-10-09,Facebook Ads
d2888b03,2.99,2021-10-09,Facebook Ads
d2888b03,0.99,2021-10-10,Facebook Ads
d2888b03,4.99,2021-10-09,Facebook Ads
d28e2925,0.99,2021-10-24,Google Adwords
d28e2925,0.99,2021-10-25,Google Adwords
d293aa4d,0.99,2021-10-05,Google Adwords
d2d57697,0.99,2021-10-07,Google Adwords
d2d57697,0.99,2021-10-07,Google Adwords
d2db9de4,0.99,2021-10-31,Facebook Ads
d2e1730a,0.99,2021-10-01,Facebook Ads
d2e1730a,0.99,2021-10-01,Facebook Ads
d30b21a3,0.99,2021-10-13,Google Adwords
d30b21a3,2.99,2021-10-13,Google Adwords
d30ca4d6,0.99,2021-10-13,Facebook Ads
d30ca4d6,2.99,2021-10-19,Facebook Ads
d30d66d2,0.99,2021-10-20,Google Adwords
d316120e,0.99,2021-10-23,Google Adwords
d316120e,0.99,2021-10-18,Google Adwords
d342600d,0.99,2021-10-01,Facebook Ads
d35097b3,0.99,2021-10-15,Google Adwords
d35097b3,0.99,2021-10-15,Google Adwords
d35097b3,0.99,2021-10-15,Google Adwords
d3650ac4,0.99,2021-10-24,Google Adwords
d370fba3,0.99,2021-10-16,Facebook Ads
d370fba3,0.99,2021-10-15,Facebook Ads
d370fba3,0.99,2021-10-10,Facebook Ads
d370fba3,9.99,2021-10-15,Facebook Ads
d3a531b9,0.99,2021-10-13,Facebook Ads
d3a531b9,0.99,2021-10-13,Facebook Ads
d3a531b9,0.99,2021-10-13,Facebook Ads
d3cfd483,0.99,2021-10-06,Google Adwords
d3e4b896,0.99,2021-10-17,Google Adwords
d3e4b896,0.99,2021-10-17,Google Adwords
d3f3dcb8,0.99,2021-10-23,Google Adwords
d3f62bff,0.99,2021-10-14,Google Adwords
d3f94d8a,0.99,2021-10-03,Google Adwords
d3f94d8a,0.99,2021-10-03,Google Adwords
d3fc0ed0,2.99,2021-10-11,Facebook Ads
d410927c,0.99,2021-10-17,Google Adwords
d410927c,4.99,2021-10-17,Google Adwords
d44240fe,0.99,2021-10-20,Google Adwords
d44240fe,0.99,2021-10-20,Google Adwords
d44736c1,0.99,2021-10-21,Google Adwords
d44736c1,0.99,2021-10-21,Google Adwords
d4b61ec9,0.99,2021-10-06,Facebook Ads
d4b61ec9,0.99,2021-10-06,Facebook Ads
d4b61ec9,2.99,2021-10-06,Facebook Ads
d4b61ec9,0.99,2021-10-06,Facebook Ads
d4b61ec9,2.99,2021-10-06,Facebook Ads
d4b61ec9,4.99,2021-10-06,Facebook Ads
d4b61ec9,0.99,2021-10-06,Facebook Ads
d4bbd8d4,0.99,2021-10-15,Google Adwords
d4c69c7a,0.99,2021-10-21,Facebook Ads
d4c69c7a,0.99,2021-10-20,Facebook Ads
d4e4cfbc,0.99,2021-10-25,Google Adwords
d4e4cfbc,0.99,2021-10-31,Google Adwords
d4e5798e,0.99,2021-10-12,Google Adwords
d4e5798e,0.99,2021-10-06,Google Adwords
d4e5798e,0.99,2021-10-09,Google Adwords
d5007390,0.99,2021-10-11,Facebook Ads
d51803cc,2.99,2021-10-08,Google Adwords
d51803cc,0.99,2021-10-06,Google Adwords
d5280c8a,0.99,2021-10-09,Facebook Ads
d553fe3d,0.99,2021-10-25,Facebook Ads
d553fe3d,0.99,2021-10-25,Facebook Ads
d553fe3d,0.99,2021-10-25,Facebook Ads
d553fe3d,0.99,2021-10-25,Facebook Ads
d5a42548,0.99,2021-10-01,Google Adwords
d5c8063e,0.99,2021-10-21,Facebook Ads
d5c8063e,0.99,2021-10-21,Facebook Ads
d5d3bb9a,0.99,2021-10-10,organic
d5d906cb,0.99,2021-10-22,Google Adwords
d5d906cb,0.99,2021-10-26,Google Adwords
d632451e,0.99,2021-10-18,Facebook Ads
d63e6092,0.99,2021-10-18,Google Adwords
d663a128,2.99,2021-10-30,Facebook Ads
d684693f,0.99,2021-10-01,Google Adwords
d684693f,0.99,2021-10-01,Google Adwords
d6a38ee8,0.99,2021-10-22,Google Adwords
d6a465f0,0.99,2021-11-01,Google Adwords
d6a465f0,2.99,2021-11-03,Google Adwords
d6a53eb9,0.99,2021-10-01,Google Adwords
d6a53eb9,0.99,2021-10-01,Google Adwords
d7210ab5,0.99,2021-11-13,Facebook Ads
d724893c,0.99,2021-10-03,Google Adwords
d72f2262,0.99,2021-10-25,Google Adwords
d7487520,0.99,2021-10-16,Google Adwords
d772a0a3,0.99,2021-10-16,Google Adwords
d77ef05f,0.99,2021-10-06,Google Adwords
d77ef05f,0.99,2021-10-05,Google Adwords
d77ef05f,0.99,2021-10-06,Google Adwords
d77ef05f,0.99,2021-10-11,Google Adwords
d77ef05f,0.99,2021-10-04,Google Adwords
d784a7fa,0.99,2021-11-02,Facebook Ads
d784a7fa,0.99,2021-11-01,Facebook Ads
d78a9c0a,0.99,2021-10-25,Google Adwords
d78a9c0a,0.99,2021-10-25,Google Adwords
d7ad0a21,0.99,2021-10-07,Facebook Ads
d7ad0a21,0.99,2021-10-07,Facebook Ads
d7b84906,2.99,2021-10-25,Google Adwords
d7b84906,0.99,2021-10-25,Google Adwords
d7b84906,2.99,2021-10-25,Google Adwords
d7cccf2a,0.99,2021-10-31,Facebook Ads
d7cccf2a,0.99,2021-10-31,Facebook Ads
d7cccf2a,0.99,2021-10-31,Facebook Ads
d7dbccbb,0.99,2021-10-09,Google Adwords
d7dbccbb,9.99,2021-10-09,Google Adwords
d7eda913,4.99,2021-10-15,Google Adwords
d7eda913,0.99,2021-10-15,Google Adwords
d7eda913,0.99,2021-10-15,Google Adwords
d7f4f85c,0.99,2021-10-06,Facebook Ads
d7f4f85c,2.99,2021-10-06,Facebook Ads
d7fade5d,0.99,2021-10-31,organic
d80a5461,0.99,2021-10-13,Facebook Ads
d80a5461,2.99,2021-10-13,Facebook Ads
d80dcb83,0.99,2021-10-27,Facebook Ads
d81b8ca0,0.99,2021-10-08,Facebook Ads
d8250783,0.99,2021-10-25,Google Adwords
d8250783,0.99,2021-10-25,Google Adwords
d8250783,0.99,2021-10-25,Google Adwords
d8449fc0,0.99,2021-10-09,Google Adwords
d84c8357,0.99,2021-10-07,Facebook Ads
d84f104b,0.99,2021-10-14,Google Adwords
d84f104b,0.99,2021-10-14,Google Adwords
d865bbae,2.99,2021-10-11,Facebook Ads
d865bbae,0.99,2021-10-11,Facebook Ads
d87ec434,0.99,2021-10-06,Google Adwords
d87ec434,0.99,2021-10-06,Google Adwords
d88e423f,0.99,2021-10-22,Google Adwords
d88e423f,0.99,2021-10-22,Google Adwords
d89bda18,0.99,2021-10-06,Google Adwords
d89bda18,0.99,2021-10-06,Google Adwords
d8c62b9b,0.99,2021-10-21,Google Adwords
d8c62b9b,0.99,2021-10-18,Google Adwords
d8d5a956,0.99,2021-10-31,Facebook Ads
d8d5a956,0.99,2021-11-18,Facebook Ads
d8e76f7c,0.99,2021-10-02,organic
d8e76f7c,0.99,2021-10-02,organic
d8fbd269,0.99,2021-10-21,Facebook Ads
d9014a7d,2.99,2021-10-23,Google Adwords
d9014a7d,2.99,2021-10-30,Google Adwords
d92ac4ec,0.99,2021-10-29,Google Adwords
d92bb83d,0.99,2021-10-19,Google Adwords
d9445c88,0.99,2021-10-07,Google Adwords
d9445c88,0.99,2021-10-09,Google Adwords
d9578bde,9.99,2021-10-03,Facebook Ads
d9578bde,0.99,2021-10-03,Facebook Ads
d95a940e,0.99,2021-10-24,Google Adwords
d98ba578,2.99,2021-10-05,Facebook Ads
d98ba578,0.99,2021-10-05,Facebook Ads
d98ba578,4.99,2021-10-05,Facebook Ads
d99529c2,0.99,2021-10-19,Google Adwords
d99e65fe,0.99,2021-10-15,Facebook Ads
d99e65fe,0.99,2021-10-15,Facebook Ads
d9b8c606,0.99,2021-10-07,Facebook Ads
d9beb19c,0.99,2021-10-20,Google Adwords
d9c300b7,0.99,2021-10-21,Google Adwords
d9ca3634,0.99,2021-10-22,Facebook Ads
d9ca3634,0.99,2021-10-22,Facebook Ads
d9d73d5a,0.99,2021-10-08,Google Adwords
d9d73d5a,0.99,2021-10-08,Google Adwords
d9d73d5a,0.99,2021-10-08,Google Adwords
d9fcc91d,0.99,2021-10-29,Google Adwords
d9fcc91d,2.99,2021-11-01,Google Adwords
da177c3c,0.99,2021-10-06,organic
da177c3c,0.99,2021-10-06,organic
da177c3c,0.99,2021-10-06,organic
da177c3c,0.99,2021-10-06,organic
da25989f,0.99,2021-10-05,organic
da25989f,0.99,2021-10-05,organic
da31ec6b,0.99,2021-10-23,Facebook Ads
da497b19,0.99,2021-10-22,Facebook Ads
da5f5487,0.99,2021-10-06,Google Adwords
da5f5487,0.99,2021-10-06,Google Adwords
da7475f0,0.99,2021-10-21,Google Adwords
daa0f2b3,0.99,2021-10-10,Google Adwords
daa3d195,0.99,2021-10-04,Facebook Ads
daa5a79f,0.99,2021-10-24,Facebook Ads
dabdb004,0.99,2021-10-31,Google Adwords
dabdb004,0.99,2021-10-31,Google Adwords
dac87f92,0.99,2021-10-23,organic
daca3bac,0.99,2021-10-24,Google Adwords
dae16b2b,0.99,2021-10-04,Facebook Ads
db032a04,0.99,2021-10-21,Google Adwords
db17f177,0.99,2021-10-09,Facebook Ads
db17f177,0.99,2021-10-09,Facebook Ads
db236918,0.99,2021-10-18,Facebook Ads
db236918,4.99,2021-11-05,Facebook Ads
db271ec2,0.99,2021-10-20,Facebook Ads
db271ec2,0.99,2021-10-20,Facebook Ads
db33428e,0.99,2021-10-27,Google Adwords
db33428e,0.99,2021-10-27,Google Adwords
db409721,0.99,2021-10-02,Google Adwords
db4aba3d,0.99,2021-10-14,Facebook Ads
db5b650b,0.99,2021-10-11,Google Adwords
db5b650b,0.99,2021-10-11,Google Adwords
db5b650b,0.99,2021-10-11,Google Adwords
db6226f4,0.99,2021-10-06,Facebook Ads
db6226f4,2.99,2021-10-06,Facebook Ads
db74bac4,0.99,2021-10-12,Facebook Ads
db817e62,4.99,2021-10-16,Facebook Ads
db8ca4a6,9.99,2021-10-04,Facebook Ads
db9a5cd4,0.99,2021-10-01,Google Adwords
db9a5cd4,0.99,2021-10-01,Google Adwords
dba0d1ca,0.99,2021-10-26,Facebook Ads
dba0d1ca,0.99,2021-10-25,Facebook Ads
dba28ee4,0.99,2021-10-25,Google Adwords
dbcbdddd,0.99,2021-10-01,Facebook Ads
dbcbdddd,0.99,2021-10-01,Facebook Ads
dbdbb656,0.99,2021-10-09,Facebook Ads
dbdbb656,0.99,2021-10-09,Facebook Ads
dbdbb656,0.99,2021-10-09,Facebook Ads
dbdbb656,0.99,2021-10-09,Facebook Ads
dbf522dc,0.99,2021-10-16,Google Adwords
dc03027c,0.99,2021-10-15,Google Adwords
dc1f152e,4.99,2021-10-16,Google Adwords
dc2482c0,0.99,2021-10-14,Google Adwords
dc283a75,0.99,2021-10-11,Google Adwords
dc283a75,0.99,2021-10-11,Google Adwords
dc283a75,0.99,2021-10-11,Google Adwords
dc283a75,0.99,2021-10-11,Google Adwords
dc2ae6c8,0.99,2021-10-23,Facebook Ads
dc6badbc,0.99,2021-10-27,Google Adwords
dc6badbc,0.99,2021-10-27,Google Adwords
dc9aa56b,0.99,2021-10-14,Google Adwords
dcc7c02e,0.99,2021-10-04,Facebook Ads
dcc7c02e,2.99,2021-10-04,Facebook Ads
dccfec15,0.99,2021-10-08,Google Adwords
dce3014d,2.99,2021-10-03,Facebook Ads
dce3014d,0.99,2021-10-03,Facebook Ads
dce3014d,0.99,2021-10-03,Facebook Ads
dce6b42e,0.99,2021-10-19,Google Adwords
dcf6660f,4.99,2021-10-08,Facebook Ads
dcf6660f,2.99,2021-10-08,Facebook Ads
dcf6660f,0.99,2021-10-08,Facebook Ads
dd033a01,0.99,2021-10-01,Google Adwords
dd033a01,2.99,2021-10-01,Google Adwords
dd033a01,0.99,2021-10-01,Google Adwords
dd1013d9,4.99,2021-10-05,Facebook Ads
dd21553c,0.99,2021-10-26,Facebook Ads
dd21553c,0.99,2021-10-26,Facebook Ads
dd21553c,0.99,2021-10-26,Facebook Ads
dd41d4f1,0.99,2021-10-08,Google Adwords
dd41d4f1,0.99,2021-10-08,Google Adwords
dd6e7f86,2.99,2021-10-06,Facebook Ads
dd6e7f86,4.99,2021-10-06,Facebook Ads
dd6e7f86,0.99,2021-10-06,Facebook Ads
dd7272bb,2.99,2021-10-06,Facebook Ads
dd727777,2.99,2021-10-24,Google Adwords
dd873929,0.99,2021-10-26,Google Adwords
dd873929,0.99,2021-10-26,Google Adwords
dd8d9de2,0.99,2021-10-15,Google Adwords
dd8d9de2,0.99,2021-10-15,Google Adwords
ddabb68e,0.99,2021-10-24,Google Adwords
ddabb68e,2.99,2021-10-24,Google Adwords
ddcdf5db,9.99,2021-10-27,Facebook Ads
ddd88889,0.99,2021-10-06,Google Adwords
dde9ef5e,0.99,2021-10-14,Facebook Ads
dde9ef5e,0.99,2021-10-14,Facebook Ads
de16174d,0.99,2021-10-02,Google Adwords
de16174d,0.99,2021-10-02,Google Adwords
de4ee641,0.99,2021-10-11,Google Adwords
de4ee641,0.99,2021-10-11,Google Adwords
de529b52,0.99,2021-10-29,Google Adwords
de529b52,2.99,2021-10-29,Google Adwords
